<p style="text-align:justify;">$m = array('a'=&gt;'1', 'b'=&gt;'2');</p><p style="text-align:justify;">echo $m['a'];</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	Lỗi chương trình.	1	b	a	1	<p><span style="font-weight: bold;">Đáp án đúng là</span>: 1</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: value của a là 1.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$name = 'a|b|c|d';</p><p style="text-align:justify;">$name1 = explode('|', $name);</p><p style="text-align:justify;">$name2 = implode(' ', $name1);</p><p style="text-align:justify;">echo $name2;</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	Lỗi chương trình.	a|b|c|d	a b c d	abcd	a b c d<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Phá vỡ chuỗi sau đó in ra.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: a b c d</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Phá vỡ chuỗi sau đó in ra.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$a = 5;</p><p style="text-align:justify;">$mess = "Gia tri cua a la: $a";</p><p style="text-align:justify;">echo substr($mess, 0, 3);</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	Lỗi chương trình.	Gia	la: 5	Gia tri cua a la: 5	Gia	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Gia</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Lấy 3 ký tự đầu.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$a = 5;</p><p style="text-align:justify;">$mess =&nbsp; 'Gia tri cua a la: $a';</p><p style="text-align:justify;">echo $mess;</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	Lỗi chương trình.	Gia tri cua a la: 5	5	Gia tri cua a la: $a	Gia tri cua a la: $a<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: In ra chuỗi $mess</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Gia tri cua a la: $a</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: In ra chuỗi $mess</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$now = mktime(1, 2, 3, 4, 5, 2012);</p><p style="text-align:justify;">$date = getdate($now);</p><p style="text-align:justify;">$a = $date['month'];</p><p style="text-align:justify;">echo $a;</p><p style="text-align:justify;">Kết quả hiện ra màn hình là gì?</p>	NULL	April	2	Lỗi chương trình.	April	<p><span style="font-weight: bold;">Đáp án đúng là</span>: April</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: In ra giá trị của tham số tháng.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$m = array('a', 'b', 'c', 'd');</p><p style="text-align:justify;">echo array_pop($m);</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	a	d	NULL	Lỗi chương trình.	d<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: array_pop in ra phần tử cuối cùng.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: d</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: array_pop in ra phần tử cuối cùng.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$a = 5;</p><p style="text-align:justify;">$mess = "\xa9Gia tri cua a la: $a";</p><p style="text-align:justify;">echo $mess;</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	©Gia tri cua a la: 5	\xa9Gia tri cua a la: 5	\xa9Gia tri cua a la: $a	©5	©Gia tri cua a la: 5	<p><span style="font-weight: bold;">Đáp án đúng là</span>: ©Gia tri cua a la: 5</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Truyền biến $a vào $mess</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$name = 'a|b|c|d';</p><p style="text-align:justify;">$name1 = explode('|', $name);</p><p style="text-align:justify;">$name2 = implode(' ', $name);</p><p style="text-align:justify;">echo $name2;</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	a|b|c|d	Lỗi chương trình hoặc warning.	a b c d	abcd	Lỗi chương trình hoặc warning.<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Không truyền đủ tham số ở implode.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Lỗi chương trình hoặc warning.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Không truyền đủ tham số ở implode.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">Giả sử hiện tại là 1:04:06 sáng ngày 18/02/2012</p><p style="text-align:justify;">$now = strtotime('-2 hour');</p><p style="text-align:justify;">$date = getdate($now);</p><p style="text-align:justify;">$a = $date['day'];</p><p style="text-align:justify;">echo $a;</p><p style="text-align:justify;">Kết quả hiện ra màn hình là gì?</p>	23	18/2/2012	17	Lỗi chương trình hoặc cảnh báo.	Lỗi chương trình hoặc cảnh báo.<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Chưa định nghĩa biến day.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Lỗi chương trình hoặc cảnh báo.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Chưa định nghĩa biến day.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$a = 5;</p><p style="text-align:justify;">$mess =&nbsp; "\xa9Gia tri cua a la: $a";</p><p style="text-align:justify;">echo html($mess);</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	©Gia tri cua a la: 5	Lỗi chương trình.	©Gia tri cua a la: $a	©5	Lỗi chương trình.<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Không có hàm html.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Lỗi chương trình.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Không có hàm html.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">Chạy chương trình sau hiển thị kết quả gì? </p><p style="text-align:justify;">$a = 3;</p><p style="text-align:justify;">function add($b){ return $b++; }</p><p style="text-align:justify;">$a = add($a) - 2;</p><p style="text-align:justify;">echo $a;</p>	3	1	NULL	4	1<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Biến a không thay đổi qua hàm add.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: 1</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Biến a không thay đổi qua hàm add.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">Chạy chương trình sau hiển thị kết quả gì?</p><p style="text-align:justify;">class Number {</p><p style="text-align:justify;">&nbsp;&nbsp;&nbsp;&nbsp; public $a = 5;</p><p style="text-align:justify;">&nbsp;&nbsp;&nbsp;&nbsp; public function __construct($b) { $a = $b + 3; }</p><p style="text-align:justify;">}</p><p style="text-align:justify;">$num1 = new Number(4);</p><p style="text-align:justify;">$num2 = clone $num1;</p><p style="text-align:justify;">echo $num1-&gt;a;</p>	9	Lỗi chương trình.	5	7	5	<p><span style="font-weight: bold;">Đáp án đúng là</span>: 5</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Giá trị khởi tạo biến a không thay đổi.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">Chạy chương trình sau hiển thị kết quả gì?</p><p style="text-align:justify;">$a = 3;</p><p style="text-align:justify;">function add(&amp;$b){ return $b++; }</p><p style="text-align:justify;">$a = add($a) - 2;</p><p style="text-align:justify;">echo $a;</p>	NULL	3	1	2	1<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Truyền tham chiếu nên giá trị biến thay đổi khi gọi hàm.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: 1</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Truyền tham chiếu nên giá trị biến thay đổi khi gọi hàm.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">Để viết cấu trúc lựa chọn thì có thể sử dụng phương pháp nào dưới đây?</p>	Sử dụng cấu trúc switch case.	Sử dụng cấu trúc if else.	Sử dụng cấu trúc if else, kết hợp toán tử điều kiện, hoặc dùng cấu trúc switch case.	Sử dụng toán tử điều kiện.	Sử dụng cấu trúc if else, kết hợp toán tử điều kiện, hoặc dùng cấu trúc switch case.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Sử dụng cấu trúc if else, kết hợp toán tử điều kiện, hoặc dùng cấu trúc switch case.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Cấu trúc lựa chọn có thể dùng if else hoặc switch case.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">Để viết một hàm không trả về dữ liệu thì làm cách nào sau đây?</p>	Không viết return NULL.	Viết return NULL vào cuối thân hàm.	Không viết return.	Viết return NULL vào thân hàm.	Không viết return.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Không viết return.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Hàm không trả về dữ liệu thì không cần return.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">Chạy chương trình sau hiển thị kết quả gì?</p><p style="text-align:justify;">$a = 7;</p><p style="text-align:justify;">function add($b){ return $b++; }</p><p style="text-align:justify;">add($a);</p>	9	6	8	7	7	<p><span style="font-weight: bold;">Đáp án đúng là</span>: 7</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Hàm add không truyền tham số là biến a, do đó biến a không đổi.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">Chạy chương trình sau hiển thị kết quả gì?</p><p style="text-align:justify;">$a = 7;</p><p style="text-align:justify;">function add(){ global $a++; }</p><p style="text-align:justify;">add($a);</p><p style="text-align:justify;">echo $a;</p>	7	8	6	Chương trình báo lỗi.	Chương trình báo lỗi.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Chương trình báo lỗi.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Không thể dùng global với $a++</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">Chạy chương trình sau hiển thị kết quả gì?</p><p style="text-align:justify;">class Number {</p><p style="text-align:justify;">&nbsp;&nbsp;&nbsp;&nbsp; private $a = 5;</p><p style="text-align:justify;">&nbsp;&nbsp;&nbsp;&nbsp; public function __construct($b) { $a = $b + 3; }</p><p style="text-align:justify;">}</p><p style="text-align:justify;">$num = new Number();</p><p style="text-align:justify;">echo $num-&gt;a;</p>	Chương trình báo lỗi.	11	5	8	Chương trình báo lỗi.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Chương trình báo lỗi.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Không truyền tham số vào constructor nên chương trình báo lỗi.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">Chạy chương trình sau hiển thị kết quả gì?</p><p style="text-align:justify;">$a = 7;</p><p style="text-align:justify;">function add(){ global $a; $a++; }</p><p style="text-align:justify;">add($a);</p><p style="text-align:justify;">echo $a;</p>	8	6	Chương trình báo lỗi.	7	8	<p><span style="font-weight: bold;">Đáp án đúng là</span>: 8</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Sử dụng biến toàn cục để thay đổi giá trị biến a.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">Điều kiện để đảm bảo khi gọi hàm không gặp lỗi là gì?</p>	Các đối số phải nhỏ hơn các tham số.	Các đối không cùng thứ tự với các tham số.	Các đối số phải cùng thứ tự với các tham số.	Các đối số phải cùng một kiểu dữ liệu.	Các đối số phải cùng thứ tự với các tham số.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Các đối số phải cùng thứ tự với các tham số.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Muốn gọi hàm không lỗi thì các đối số phải cùng thứ tự với các tham số.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 3: PHP và MySQL cơ bản, Mục 3.2.1. Biến, toán tử, cấu trúc lập trình với PHP.</p>
<p style="text-align:justify;">$m = array('a', 'b', 'c', 'd');</p><p style="text-align:justify;">echo array_shift($m);</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	a	d	Lỗi chương trình.	NULL	a	<p><span style="font-weight: bold;">Đáp án đúng là</span>: a</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: array_shift sẽ in ra 1 phần tử đầu tiên.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$m = array('a'=&gt;'1', 'b'=&gt;'2', 'c'=&gt;'3', 'd'=&gt;'4');</p><p style="text-align:justify;">unset($m);</p><p style="text-align:justify;">echo array_pop($m);</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	Lỗi chương trình.	1	4	a	Lỗi chương trình.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Lỗi chương trình.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: unset là đã hủy mảng.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
<p style="text-align:justify;">$a = 5;</p><p style="text-align:justify;">$mess =&nbsp; ""Gia tri cua a la: $a"";</p><p style="text-align:justify;">echo $mess;</p><p style="text-align:justify;">Kết quả hiện lên màn hình là gì?</p>	Lỗi chương trình	5	Gia tri cua a la: 5	Gia tri cua a la: $a	Lỗi chương trình<p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Truyền biến $a vào $mess</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Lỗi chương trình</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Truyền biến $a vào $mess</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 4: Lưu trữ dữ liệu với PHP và MySQL, Mục 4.1. Form dữ liệu.</p>
